Date,RFID_hex,Band,Genus,Species,Sex,Age,Time,Site,Mass,Tail_Length,Wing_Length,Fat_Code,R1_Percent_Rufous,R1_Black_Code,Back_Percent_Green,Gorget_Iridescence,Head_Iridescence,Breeding_Condition_Code,Body_Molt_Code,Gorget_Molt_Code,Head_Molt_Code,Tail_Molt_Code,Primary_Molt_Code
2021-06-18,3D6.1D593E1D15,NA,Archilochus,BCHU,F,AHY,07:15:00,SB,3.42,NA,45,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-06-18,3D6.1D59AEEB68,A00003204,Archilochus,BCHU,M,AHY,06:35:00,SB,2.81,NA,46.5,0,NA,NA,NA,10,NA,NA,0,0,0,0,NA
2021-06-18,3D6.1D59AEEBAB,A00003200,Archilochus,BCHU,F,AHY,06:35:00,SB,3.59,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-18,3D6.1D59AEEB7A,A00003198,Archilochus,BCHU,F,AHY,06:35:00,SB,3.17,NA,45,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-06-18,3D6.1D59AEEB79,NA,Archilochus,BCHU,F,AHY,06:35:00,SB,3.72,NA,0,0,NA,NA,NA,NA,NA,9,0,0,0,0,NA
2021-06-18,3D6.1D59AEEBA1,A00003205,Calypte,ANHU,M,HY,06:31:00,SB,4.42,NA,49.5,0,NA,NA,NA,5,2,NA,0,0,0,0,2
2021-06-08,3D6.1D59AEEB5F,A00003183,Archilochus,BCHU,M,AHY,13:20:00,SB,2.89,NA,41,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3d6.1d593e1cbc,NA,Archilochus,BCHU,F,AHY,13:15:00,SB,3.62,NA,45,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-06-08,3D6.1D59AEEB7B,A00003172,Archilochus,BCHU,F,AHY,12:55:00,SB,2.35,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-06-08,3D6.1D59AEEB78,A00003171,Archilochus,BCHU,F,AHY,12:55:00,SB,3.79,NA,44,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB6B,A00003170,Archilochus,BCHU,F,AHY,12:55:00,SB,3.79,NA,47,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-06-08,3D6.1D593E1B10,NA,Archilochus,BCHU,F,AHY,12:50:00,SB,3.49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
2021-06-08,3D6.1D59AEEB8F,A00003174,Archilochus,BCHU,F,AHY,12:45:00,SB,3.79,NA,44.5,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB47,NA,Archilochus,BCHU,M,AHY,12:45:00,SB,2.86,NA,45,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB89,NA,Archilochus,BCHU,F,AHY,12:30:00,SB,3.64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-08,3D6.1D593E1B02,NA,Archilochus,BCHU,M,AHY,12:30:00,SB,2.88,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEBB1,A00003184,Archilochus,BCHU,M,AHY,12:05:00,SB,2.83,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,1
2021-06-08,3D6.1D593E1D22,NA,Archilochus,BCHU,F,AHY,12:05:00,SB,3.34,NA,47,0,NA,NA,NA,NA,NA,8,0,0,0,0,0
2021-06-08,3D6.1D593E1B15,NA,Archilochus,BCHU,F,AHY,12:05:00,SB,3.55,NA,45,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB71,A00003173,Archilochus,BCHU,F,AHY,12:00:00,SB,3.49,NA,47,0,NA,NA,NA,NA,NA,7,0,0,0,0,0
2021-06-08,3D6.1D59AEEB72,A00003185,Archilochus,BCHU,M,AHY,11:55:00,SB,3.77,NA,41,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB75,A00003176,Archilochus,BCHU,F,AHY,11:15:00,SB,3.74,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB57,A00003175,Archilochus,BCHU,F,AHY,11:15:00,SB,3.94,NA,46,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB98,A00003167,Archilochus,BCHU,F,AHY,11:15:00,SB,3.47,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0,0
2021-06-08,3D6.1D59AEEB93,A00003186,Archilochus,BCHU,M,AHY,11:11:00,SB,2.9,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D593E1CB9,NA,Archilochus,BCHU,F,AHY,10:55:00,SB,3.3,NA,45,0,NA,NA,NA,NA,NA,5,0,0,0,1,0
2021-06-08,3D6.1D59AEEB59,A00003178,Archilochus,BCHU,F,AHY,10:45:00,SB,3.55,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB67,A00003177,Archilochus,BCHU,F,AHY,10:45:00,SB,3.68,NA,48,0,NA,NA,NA,NA,NA,7,0,0,0,0,0
2021-06-08,3D6.1D59AEEB61,A00003169,Archilochus,BCHU,F,AHY,10:15:00,SB,3.65,NA,46,0,NA,NA,NA,NA,NA,6,0,0,0,0,0
2021-06-08,3D6.1D59AEEB4D,NA,Archilochus,BCHU,M,AHY,10:15:00,SB,2.97,NA,44,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB89,A00003179,Archilochus,BCHU,F,AHY,10:10:00,SB,3.57,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB5E,A00003188,Archilochus,BCHU,M,AHY,09:55:00,SB,2.86,NA,41,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB51,A00003187,Archilochus,BCHU,M,AHY,09:55:00,SB,3,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D593E1C7E,NA,Archilochus,BCHU,F,AHY,09:50:00,SB,3.49,NA,46,0,NA,NA,NA,NA,NA,7,0,0,0,0,0
2021-06-08,3D6.1D59AEEB95,A00003190,Archilochus,BCHU,M,AHY,09:33:00,SB,2.75,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEAFC,NA,Archilochus,BCHU,M,AHY,09:33:00,SB,2.85,NA,51,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D593E1CB9,NA,Archilochus,BCHU,F,AHY,09:30:00,SB,3.4,NA,47,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-06-08,3D6.1D59AEEB7C,A00003189,Archilochus,BCHU,M,AHY,09:17:00,SB,2.76,NA,41,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D59AEEB01,NA,Archilochus,BCHU,M,AHY,09:15:00,SB,2.87,NA,41,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D593E1AE6,NA,Archilochus,BCHU,M,AHY,09:15:00,SB,2.71,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-06-08,3D6.1D593E1A2B,910070729,Calypte,ANHU,F,AHY,09:15:00,SB,3.89,NA,50,0,NA,NA,NA,26,NA,0,0,0,0,0,0
2021-06-08,3D6.1D59AEEB94,A00003180,Archilochus,BCHU,F,AHY,09:05:00,SB,3.27,NA,46,0,NA,NA,NA,NA,NA,6,0,0,0,0,0
2021-06-08,3D6.1D59AEEBA9,A00003181,Archilochus,BCHU,F,AHY,08:48:00,SB,3.62,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-06-08,3D6.1D59AEEB7F,NA,Archilochus,BCHU,F,AHY,08:43:00,SB,3.14,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
2021-06-08,3D6.1D59AEEB69,A00003182,Archilochus,BCHU,F,AHY,08:38:00,SB,3.15,NA,47,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-28,3D6.1D59AEEB53,NA,Archilochus,BCHU,M,AHY,11:55:00,SB,2.74,NA,43,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0
2021-05-28,3D6.1D593E1CDE,NA,Archilochus,BCHU,F,AHY,11:55:00,SB,3.59,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-28,3D6.1D59AEEBAC,A00003165,Selasphorus,RUHU,F,AHY,11:40:00,SB,NA,NA,46,2,90,2,100,10,NA,0,0,0,0,0,0
2021-05-28,3D6.1D59AEEBAF,NA,Archilochus,BCHU,F,AHY,11:40:00,SB,3.28,NA,47,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-28,3D6.1D59AEEB52,A00003158,Archilochus,BCHU,F,AHY,11:20:00,SB,3.63,NA,44,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D59AEEB6D,A00003157,Archilochus,BCHU,F,AHY,11:15:00,SB,3,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D59AEEB4A,NA,Archilochus,BCHU,M,AHY,11:13:00,SB,2.79,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-28,3D6.1D59AEEB8E,610089785,Archilochus,BCHU,M,AHY,10:58:00,SB,2.91,NA,46,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-28,3D6.1D59AEEB91,NA,Archilochus,BCHU,F,AHY,10:35:00,SB,3.95,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D593E1AED,NA,Archilochus,BCHU,F,AHY,10:30:00,SB,3.68,NA,46,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,1,0
2021-05-28,3D6.1D59AEEB56,A00003161,Archilochus,BCHU,F,AHY,10:15:00,SB,3.82,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D593E1B10,NA,Archilochus,BCHU,F,AHY,10:15:00,SB,4.09,NA,46,0,NA,NA,NA,NA,NA,8,0,0,0,0,0
2021-05-28,3D6.1D593E1BA6,NA,Archilochus,BCHU,F,AHY,10:15:00,SB,3.5,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-28,3D6.1D59AEEB54,A00003162,Archilochus,BCHU,F,AHY,09:45:00,SB,NA,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D593E1A57,A00003159,Archilochus,BCHU,F,AHY,09:45:00,SB,3.59,NA,46,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D59AEEB65,A00003163,Archilochus,BCHU,F,AHY,09:40:00,SB,3.46,NA,47,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-28,3D6.1D59AEEB86,A00003155,Archilochus,BCHU,M,AHY,09:35:00,SB,3,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-28,3D6.1D59AEEB87,A00003164,Archilochus,BCHU,F,AHY,09:20:00,SB,3.46,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-28,3D6.1D59AEEB6C,A00003156,Archilochus,BCHU,M,AHY,09:08:00,SB,2.8,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D593E1D22,NA,Archilochus,BCHU,F,AHY,12:37:00,SB,3.38,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
2021-05-17,3D6.1D59AEEB6A,910070752,Archilochus,BCHU,F,AHY,12:20:00,SB,3.85,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,NA,0
2021-05-17,3D6.1D593E1D18,NA,Archilochus,BCHU,F,AHY,12:20:00,SB,3.37,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D593E1AFD,NA,Archilochus,BCHU,F,AHY,12:17:00,SB,3.43,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D593E1AE6,NA,Archilochus,BCHU,M,AHY,12:10:00,SB,2.86,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,1,0
2021-05-17,3D6.1D59AEEB29,NA,Archilochus,BCHU,F,AHY,12:05:00,SB,3.5,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
2021-05-17,3D6.1D59AEEB63,A00003138,Archilochus,BCHU,F,AHY,12:00:00,SB,2.82,NA,43,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEB16,NA,Archilochus,BCHU,M,AHY,11:55:00,SB,2.72,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
2021-05-17,3D6.1D59AEEBAF,A00003139,Archilochus,BCHU,F,AHY,11:45:00,SB,3.32,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D59AEEB9E,NA,Archilochus,BCHU,F,AHY,11:40:00,SB,3.27,NA,0,0,NA,NA,NA,NA,NA,5,0,0,0,NA,NA
2021-05-17,3D6.1D59AEEB5C,NA,Archilochus,BCHU,F,AHY,11:40:00,SB,3.52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,3D6.1D59AEEB92,A00003151,Archilochus,BCHU,M,AHY,11:35:00,SB,3.13,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D593E1B24,NA,Archilochus,BCHU,F,AHY,11:05:00,SB,3.76,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-17,3D6.1D59AEEB96,A00003148,Archilochus,BCHU,F,AHY,10:35:00,SB,3.72,NA,48,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-17,3D6.1D59AEEB99,NA,Archilochus,BCHU,F,AHY,10:30:00,SB,3.68,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,3D6.1D59AEEB6F,A00003152,Archilochus,BCHU,M,AHY,10:20:00,SB,2.72,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEB5D,A00003149,Archilochus,BCHU,F,AHY,10:20:00,SB,3.25,NA,47,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D59AEEB6E,A00003153,Archilochus,BCHU,M,AHY,10:12:00,SB,3,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEB58,A00003150,Archilochus,BCHU,F,AHY,09:55:00,SB,3.53,NA,45,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-17,3D6.1D59AEEB9F,A00003147,Calypte,ANHU,M,HY,09:55:00,SB,4.21,NA,50,0,NA,NA,NA,4,1,NA,0,0,0,0,0
2021-05-17,3D6.1D593E1B2F,NA,Archilochus,BCHU,F,AHY,09:53:00,SB,3.47,NA,47,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-05-17,3D6.1D593E1B7F,NA,Archilochus,BCHU,M,AHY,09:50:00,SB,2.79,NA,44,0,NA,NA,NA,10,NA,NA,0,0,0,1,0
2021-05-17,3D6.1D59AEEBA5,NA,Archilochus,BCHU,M,AHY,09:40:00,SB,2.89,NA,0,0,NA,NA,NA,10,NA,NA,0,0,0,1,NA
2021-05-17,3D6.1D593E1B3A,NA,Calypte,ANHU,F,AHY,09:38:00,SB,4.22,NA,50,1,NA,NA,NA,50,NA,0,0,0,0,0,0
2021-05-17,3D6.1D59AEEB83,A00003140,Archilochus,BCHU,F,AHY,09:30:00,SB,NA,NA,46,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-05-17,3D6.1D593E1AE2,NA,Calypte,ANHU,F,AHY,09:20:00,SB,4.34,NA,52,0,NA,NA,NA,24,NA,0,0,0,0,0,5
2021-05-17,3D6.1D59AEEB74,A00003141,Archilochus,BCHU,F,AHY,09:05:00,SB,3.93,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-17,3D6.1D59AEEB9D,610089898,Calypte,ANHU,M,AHY,09:05:00,SB,4.86,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2021-05-17,3D6.1D593E1D15,NA,Archilochus,BCHU,F,AHY,09:05:00,SB,3.29,NA,45,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D59AEEB73,A00003142,Archilochus,BCHU,F,AHY,08:55:00,SB,3.19,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-17,3D6.1D59AEEB3C,NA,Archilochus,BCHU,M,AHY,08:53:00,SB,2.77,NA,43,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEB8B,A00003143,Archilochus,BCHU,M,AHY,08:44:00,SB,2.85,NA,45,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEB84,A00003144,Archilochus,BCHU,F,AHY,08:40:00,SB,3.33,NA,45,0,NA,NA,NA,NA,NA,6,0,0,0,0,0
2021-05-17,3D6.1D59AEEBA8,A00003145,Archilochus,BCHU,M,AHY,08:32:00,SB,3.15,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-17,3D6.1D59AEEBA7,A00003146,Archilochus,BCHU,M,AHY,08:18:00,SB,2.8,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB91,A00003126,Archilochus,BCHU,F,AHY,11:15:00,SB,4.3,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,NA,0
2021-05-11,3D6.1D59AEEB5A,A00003128,Archilochus,BCHU,F,AHY,11:06:00,SB,3.29,NA,46,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-05-11,3D6.1D59AEEBB3,NA,Archilochus,BCHU,F,AHY,10:55:00,SB,3.38,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,1,0
2021-05-11,3D6.1D59AEEB5C,A00003127,Archilochus,BCHU,F,AHY,10:55:00,SB,3.63,NA,46,0,NA,NA,NA,NA,NA,6,0,0,0,0,0
2021-05-11,3D6.1D59AEEB5B,A00003130,Archilochus,BCHU,M,AHY,10:45:00,SB,2.82,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D593E1AE6,NA,Archilochus,BCHU,M,AHY,10:40:00,SB,2.78,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,1,0
2021-05-11,3D6.1D59AEEB80,510086600,Archilochus,BCHU,F,AHY,10:00:00,SB,3.73,NA,46,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB9A,A00003125,Archilochus,BCHU,F,AHY,10:00:00,SB,3.61,NA,47,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-11,3D6.1D593E1AFB,NA,Archilochus,BCHU,F,AHY,09:50:00,SB,4.16,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-11,3D6.1D59AEEB8D,A00003129,Archilochus,BCHU,M,AHY,09:44:00,SB,2.8,NA,47,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB53,A00003134,Archilochus,BCHU,M,AHY,09:20:00,SB,2.89,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB64,A00003124,Archilochus,BCHU,F,AHY,09:20:00,SB,3.12,NA,45.5,0,NA,NA,NA,NA,NA,6,0,0,0,0,0
2021-05-11,3D6.1D59AEEB7F,A00003122,Archilochus,BCHU,F,AHY,09:20:00,SB,3.36,NA,48,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-11,3D6.1D59AEEBA5,A00003133,Archilochus,BCHU,M,AHY,09:00:00,SB,3,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB98,A00003123,Archilochus,BCHU,F,AHY,09:00:00,SB,3.69,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-11,3D6.1D593E1B38,NA,Archilochus,BCHU,F,AHY,08:45:00,SB,3.42,NA,46,0,NA,NA,NA,NA,NA,7,0,0,0,0,0
2021-05-11,3D6.1D59AEEBAO,A00003132,Archilochus,BCHU,M,AHY,08:45:00,SB,2.88,NA,41,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB88,A00003137,Calypte,ANHU,M,HY,08:30:00,SB,4.53,NA,50,0,NA,NA,NA,2,0,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB47,NA,Archilochus,BCHU,M,AHY,08:30:00,SB,2.87,NA,0,0,NA,NA,NA,10,NA,NA,0,0,0,1,0
2021-05-11,3D6.1D59AEEB8C,A00003131,Archilochus,BCHU,M,AHY,08:30:00,SB,3,NA,44,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEB62,A00003121,Archilochus,BCHU,F,AHY,08:18:00,SB,3.38,NA,45,0,NA,NA,NA,NA,NA,6,0,0,0,0,NA
2021-05-11,3D6.1D593E1CEE,NA,Archilochus,BCHU,F,AHY,08:13:00,SB,3.71,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-11,3D6.1D59AEEB60,A00003136,Archilochus,BCHU,M,AHY,08:00:00,SB,2.85,NA,44,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D59AEEBB2,A00003135,Archilochus,BCHU,M,AHY,07:48:00,SB,2.67,NA,40,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-11,3D6.1D593E1C7E,A00003166,Archilochus,BCHU,F,AHY,07:45:00,SB,3.34,NA,47,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEEB7D,A00003096,Archilochus,BCHU,F,AHY,12:20:00,SB,3.63,NA,44,0,NA,NA,NA,0,NA,5,0,0,0,0,0
2021-05-06,3D6.1D593E1B01,NA,Archilochus,BCHU,F,AHY,12:20:00,SB,3.46,NA,45,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEEB90,A00003110,Archilochus,BCHU,M,AHY,12:00:00,SB,2.66,NA,44,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEBA4,A00003109,Archilochus,BCHU,M,AHY,12:00:00,SB,2.93,NA,43,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEB9E,A00003098,Archilochus,BCHU,F,AHY,12:00:00,SB,4,NA,45,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-06,3D6.1D59AEEB79,A00003097,Archilochus,BCHU,F,AHY,12:00:00,SB,3.47,NA,45,0,NA,NA,NA,45,NA,9,0,0,0,0,0
2021-05-06,3D6.1D59AEEB9C,A00003092,Calypte,ANHU,F,HY,11:43:00,SB,3.95,NA,51,0,NA,NA,NA,0,NA,0,0,0,0,2,0
2021-05-06,3D6.1D59AEEBAD,A00003111,Archilochus,BCHU,M,AHY,11:42:00,SB,2.67,NA,0,0,NA,NA,NA,10,NA,NA,0,0,0,NA,NA
2021-05-06,3d6.1d59aeebaa,A00003112,Archilochus,BCHU,M,AHY,11:30:00,SB,2.93,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEB7E,A00003099,Archilochus,BCHU,F,AHY,11:30:00,SB,3.38,NA,45,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEEB2C,NA,Calypte,ANHU,M,HY,11:20:00,SB,4.48,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2021-05-06,3D6.1D59AEEB8A,A00003113,Archilochus,BCHU,M,AHY,11:10:00,SB,2.72,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D593E1AA2,NA,Archilochus,BCHU,F,AHY,11:10:00,SB,3.4,NA,46,0,NA,NA,NA,0,NA,0,0,0,0,0,0
2021-05-06,3D6.1D593E1AA2,NA,Archilochus,BCHU,F,AHY,11:10:00,SB,3.4,NA,46,0,NA,NA,NA,0,NA,0,0,0,0,0,0
2021-05-06,3D6.1D593E1AA2,NA,Archilochus,BCHU,F,AHY,11:10:00,SB,3.4,NA,46,0,NA,NA,NA,0,NA,0,0,0,0,0,0
2021-05-06,3D6.1D59AEEB97,A00003093,Calypte,ANHU,F,HY,11:00:00,SB,4.72,NA,52,0,NA,NA,NA,0,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEBB0,A00003100,Archilochus,BCHU,F,AHY,10:55:00,SB,3.32,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEEBA2,A00003102,Archilochus,BCHU,F,AHY,10:40:00,SB,3.85,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-06,3D6.1D59AEEBB3,A00003101,Archilochus,BCHU,F,AHY,10:40:00,SB,3.42,NA,46,0,NA,NA,NA,NA,NA,9,0,0,0,0,0
2021-05-06,3D6.1D59AEEB76,A00003115,Archilochus,BCHU,M,AHY,10:28:00,SB,2.82,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEBA6,A00003114,Archilochus,BCHU,M,AHY,10:28:00,SB,3.15,NA,43,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEB70,A00003103,Archilochus,BCHU,F,AHY,09:45:00,SB,3.59,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEEB82,A00003094,Calypte,ANHU,F,HY,09:45:00,SB,3.92,NA,50,0,NA,NA,NA,0,NA,0,0,0,0,0,0
2021-05-06,3D6.1D59AEEB99,A00003104,Archilochus,BCHU,F,AHY,09:42:00,SB,3.46,NA,46,0,NA,NA,NA,NA,NA,5,0,0,0,0,0
2021-05-06,3D6.1D59AEE55,A00003116,Archilochus,BCHU,M,AHY,09:40:00,SB,2.78,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEB77,A00003117,Archilochus,BCHU,M,AHY,09:05:00,SB,2.74,NA,42,0,NA,NA,NA,10,NA,NA,0,0,0,NA,NA
2021-05-06,3D6.1D59AEEB1F,A00003105,Archilochus,BCHU,F,AHY,09:05:00,SB,3.19,NA,45,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-05-06,3D6.1D59AEEB0F,A00003106,Archilochus,BCHU,F,AHY,09:00:00,SB,3.08,NA,46,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
2021-05-06,3D6.1D59AEEAEB,NA,Calypte,ANHU,M,HY,09:00:00,SB,4.35,NA,51,0,NA,NA,NA,1,NA,NA,0,0,0,1,0
2021-05-06,3D6.1D59AEEB2F,A00003118,Archilochus,BCHU,M,AHY,08:35:00,SB,2.74,NA,42,NA,NA,NA,NA,10,NA,NA,0,0,0,0,0
2021-05-06,3D6.1D59AEEB46,A00003095,Calypte,ANHU,F,HY,08:34:00,SB,4,NA,51,0,NA,NA,NA,0,NA,0,0,0,0,0,0
